STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00041253,"CACHUMA LAKE, CA US",1959-03-02,,,0,0,0,82,41,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-03,,,0,0,0,80,42,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-04,,,0,0,0,85,44,56
USC00041253,"CACHUMA LAKE, CA US",1959-03-05,,,0,0,0,80,46,55
USC00041253,"CACHUMA LAKE, CA US",1959-03-06,,,0,0,0,79,40,47
USC00041253,"CACHUMA LAKE, CA US",1959-03-07,,,0,0,0,71,45,47
USC00041253,"CACHUMA LAKE, CA US",1959-03-08,,,0,0,0,71,42,46
USC00041253,"CACHUMA LAKE, CA US",1959-03-09,,,0,0,0,80,40,54
USC00041253,"CACHUMA LAKE, CA US",1959-03-10,,,0,0,0,82,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-03-11,,,0,0,0,84,42,62
USC00041253,"CACHUMA LAKE, CA US",1959-03-12,,,0,0,0,85,49,62
USC00041253,"CACHUMA LAKE, CA US",1959-03-13,,,0,0,0,83,41,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-14,,,0,0,0,72,39,46
USC00041253,"CACHUMA LAKE, CA US",1959-03-15,,,0,0,0,78,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-03-16,,,0,0,0,80,47,60
USC00041253,"CACHUMA LAKE, CA US",1959-03-17,,,0,0,0,82,45,56
USC00041253,"CACHUMA LAKE, CA US",1959-03-18,,,0,0,0,77,47,53
USC00041253,"CACHUMA LAKE, CA US",1959-03-19,,,0,0,0,69,41,50
USC00041253,"CACHUMA LAKE, CA US",1959-03-20,,,0,0,0,82,40,54
USC00041253,"CACHUMA LAKE, CA US",1959-03-21,,,0,0,0,81,42,52
USC00041253,"CACHUMA LAKE, CA US",1959-03-22,,,0,0,0,75,49,53
USC00041253,"CACHUMA LAKE, CA US",1959-03-23,,,0,0,0,62,41,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-24,,,0,0,0,65,42,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-25,,,0,0,0,66,37,52
USC00041253,"CACHUMA LAKE, CA US",1959-03-26,,,0,0,0,73,40,51
USC00041253,"CACHUMA LAKE, CA US",1959-03-27,,,0,0,0,65,42,55
USC00041253,"CACHUMA LAKE, CA US",1959-03-28,,,0,0,0,74,36,52
USC00041253,"CACHUMA LAKE, CA US",1959-03-29,,,0,0,0,70,42,53
USC00041253,"CACHUMA LAKE, CA US",1959-03-30,,,0,0,0,70,43,53
USC00041253,"CACHUMA LAKE, CA US",1959-03-31,,,0,0,0,66,44,54
USC00041253,"CACHUMA LAKE, CA US",1959-04-01,,,0,0,0,89,51,66
USC00041253,"CACHUMA LAKE, CA US",1959-04-02,,,0,0,0,94,54,63
USC00041253,"CACHUMA LAKE, CA US",1959-04-03,,,0,0,0,91,53,65
USC00041253,"CACHUMA LAKE, CA US",1959-04-04,,,0,0,0,75,52,57
USC00041253,"CACHUMA LAKE, CA US",1959-04-05,,,0,0,0,78,45,56
USC00041253,"CACHUMA LAKE, CA US",1959-04-06,,,0,0,0,70,51,53
USC00041253,"CACHUMA LAKE, CA US",1959-04-07,,,0,0,0,63,50,58
USC00041253,"CACHUMA LAKE, CA US",1959-04-08,,,0,0,0,72,50,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-09,,,0,0,0,74,45,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-10,,,0,0,0,77,48,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-11,,,0,0,0,81,45,61
USC00041253,"CACHUMA LAKE, CA US",1959-04-12,,,0,0,0,81,42,47
USC00041253,"CACHUMA LAKE, CA US",1959-04-13,,,0,0,0,84,40,50
USC00041253,"CACHUMA LAKE, CA US",1959-04-14,,,0,0,0,82,47,50
USC00041253,"CACHUMA LAKE, CA US",1959-04-15,,,0,0,0,70,47,52
USC00041253,"CACHUMA LAKE, CA US",1959-04-16,,,0,0,0,68,47,52
USC00041253,"CACHUMA LAKE, CA US",1959-04-17,,,0,0,0,71,45,50
USC00041253,"CACHUMA LAKE, CA US",1959-04-18,,,0,0,0,66,48,54
USC00041253,"CACHUMA LAKE, CA US",1959-04-19,,,0,0,0,70,45,50
USC00041253,"CACHUMA LAKE, CA US",1959-04-20,,,0,0,0,68,45,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-21,,,0,0,0,77,45,54
USC00041253,"CACHUMA LAKE, CA US",1959-04-22,,,0,0,0,75,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-23,,,0,0,0,80,44,64
USC00041253,"CACHUMA LAKE, CA US",1959-04-24,,,0,0,0,80,46,56
USC00041253,"CACHUMA LAKE, CA US",1959-04-25,,,0.1,0,0,67,53,58
USC00041253,"CACHUMA LAKE, CA US",1959-04-26,,,0.3,0,0,62,51,59
USC00041253,"CACHUMA LAKE, CA US",1959-04-27,,,0.18,0,0,69,43,50
USC00041253,"CACHUMA LAKE, CA US",1959-04-28,,,0,0,0,84,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-04-29,,,0,0,0,86,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-04-30,,,0,0,0,95,50,58
USC00041253,"CACHUMA LAKE, CA US",1959-05-01,,,0,0,0,82,51,57
USC00041253,"CACHUMA LAKE, CA US",1959-05-02,,,0.03,0,0,67,43,51
USC00041253,"CACHUMA LAKE, CA US",1959-05-03,,,0,0,0,65,42,48
USC00041253,"CACHUMA LAKE, CA US",1959-05-04,,,0,0,0,62,42,48
USC00041253,"CACHUMA LAKE, CA US",1959-05-05,,,0,0,0,70,35,47
USC00041253,"CACHUMA LAKE, CA US",1959-05-06,,,0,0,0,75,44,52
USC00041253,"CACHUMA LAKE, CA US",1959-05-07,,,0,0,0,80,45,56
USC00041253,"CACHUMA LAKE, CA US",1959-05-08,,,0,0,0,89,43,52
USC00041253,"CACHUMA LAKE, CA US",1959-05-09,,,0,0,0,80,48,50
USC00041253,"CACHUMA LAKE, CA US",1959-05-10,,,0,0,0,73,41,46
USC00041253,"CACHUMA LAKE, CA US",1959-05-11,,,0,0,0,82,45,56
USC00041253,"CACHUMA LAKE, CA US",1959-05-12,,,0,0,0,83,48,57
USC00041253,"CACHUMA LAKE, CA US",1959-05-13,,,0,0,0,69,56,59
USC00041253,"CACHUMA LAKE, CA US",1959-05-14,,,0,0,0,72,52,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-15,,,0,0,0,75,42,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-16,,,0,0,0,82,40,57
USC00041253,"CACHUMA LAKE, CA US",1959-05-17,,,0,0,0,84,42,50
USC00041253,"CACHUMA LAKE, CA US",1959-05-18,,,0,0,0,73,45,53
USC00041253,"CACHUMA LAKE, CA US",1959-05-19,,,0,0,0,75,43,61
USC00041253,"CACHUMA LAKE, CA US",1959-05-20,,,0,0,0,82,42,51
USC00041253,"CACHUMA LAKE, CA US",1959-05-21,,,0,0,0,75,42,63
USC00041253,"CACHUMA LAKE, CA US",1959-05-22,,,0,0,0,77,49,53
USC00041253,"CACHUMA LAKE, CA US",1959-05-23,,,0,0,0,65,42,54
USC00041253,"CACHUMA LAKE, CA US",1959-05-24,,,0,0,0,72,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-25,,,0,0,0,71,50,53
USC00041253,"CACHUMA LAKE, CA US",1959-05-26,,,0,0,0,72,48,53
USC00041253,"CACHUMA LAKE, CA US",1959-05-27,,,0,0,0,72,50,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-28,,,0,0,0,70,49,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-29,,,0,0,0,70,43,52
USC00041253,"CACHUMA LAKE, CA US",1959-05-30,,,0,0,0,72,45,55
USC00041253,"CACHUMA LAKE, CA US",1959-05-31,,,0,0,0,78,45,51
USC00041253,"CACHUMA LAKE, CA US",1959-06-01,,,0,0,0,76,47,52
USC00041253,"CACHUMA LAKE, CA US",1959-06-02,,,0,0,0,73,44,53
USC00041253,"CACHUMA LAKE, CA US",1959-06-03,,,0,0,0,79,45,51
USC00041253,"CACHUMA LAKE, CA US",1959-06-04,,,0,0,0,79,48,57
USC00041253,"CACHUMA LAKE, CA US",1959-06-05,,,0,0,0,83,48,58
USC00041253,"CACHUMA LAKE, CA US",1959-06-06,,,0,0,0,86,49,55
USC00041253,"CACHUMA LAKE, CA US",1959-06-07,,,0,0,0,80,39,51
USC00041253,"CACHUMA LAKE, CA US",1959-06-08,,,0,0,0,78,42,53
USC00041253,"CACHUMA LAKE, CA US",1959-06-09,,,0,0,0,81,47,54
USC00041253,"CACHUMA LAKE, CA US",1959-06-10,,,0,0,0,80,41,57
USC00041253,"CACHUMA LAKE, CA US",1959-06-11,,,0,0,0,84,48,64
USC00041253,"CACHUMA LAKE, CA US",1959-06-12,,,0,0,0,90,48,64
USC00041253,"CACHUMA LAKE, CA US",1959-06-13,,,0,0,0,89,45,55
USC00041253,"CACHUMA LAKE, CA US",1959-06-14,,,0,0,0,86,46,53
USC00041253,"CACHUMA LAKE, CA US",1959-06-15,,,0,0,0,89,46,52
USC00041253,"CACHUMA LAKE, CA US",1959-06-16,,,0,0,0,80,46,55
USC00041253,"CACHUMA LAKE, CA US",1959-06-17,,,0,0,0,83,41,60
USC00041253,"CACHUMA LAKE, CA US",1959-06-18,,,0,0,0,93,46,59
USC00041253,"CACHUMA LAKE, CA US",1959-06-19,,,0,0,0,90,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-06-20,,,0,0,0,98,50,61
USC00041253,"CACHUMA LAKE, CA US",1959-06-21,,,0,0,0,102,57,73
USC00041253,"CACHUMA LAKE, CA US",1959-06-22,,,0,0,0,102,53,63
USC00041253,"CACHUMA LAKE, CA US",1959-06-23,,,0,0,0,97,52,66
USC00041253,"CACHUMA LAKE, CA US",1959-06-24,,,0,0,0,98,54,60
USC00041253,"CACHUMA LAKE, CA US",1959-06-25,,,0,0,0,88,48,60
USC00041253,"CACHUMA LAKE, CA US",1959-06-26,,,0,0,0,84,57,69
USC00041253,"CACHUMA LAKE, CA US",1959-06-27,,,0,0,0,79,55,56
USC00041253,"CACHUMA LAKE, CA US",1959-06-28,,,0,0,0,80,46,56
USC00041253,"CACHUMA LAKE, CA US",1959-06-29,,,0,0,0,82,46,60
USC00041253,"CACHUMA LAKE, CA US",1959-06-30,,,0,0,0,87,52,65
USC00041253,"CACHUMA LAKE, CA US",1959-07-01,,,0,0,0,91,55,67
USC00041253,"CACHUMA LAKE, CA US",1959-07-02,,,0,0,0,94,53,69
USC00041253,"CACHUMA LAKE, CA US",1959-07-03,,,0,0,0,92,51,60
USC00041253,"CACHUMA LAKE, CA US",1959-07-04,,,0,0,0,99,47,59
USC00041253,"CACHUMA LAKE, CA US",1959-07-05,,,0,0,0,94,49,52
USC00041253,"CACHUMA LAKE, CA US",1959-07-06,,,0,0,0,91,46,64
USC00041253,"CACHUMA LAKE, CA US",1959-07-07,,,0,0,0,89,44,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-08,,,0,0,0,90,42,57
USC00041253,"CACHUMA LAKE, CA US",1959-07-09,,,0,0,0,97,53,74
USC00041253,"CACHUMA LAKE, CA US",1959-07-10,,,0,0,0,105,70,83
USC00041253,"CACHUMA LAKE, CA US",1959-07-11,,,0,0,0,110,69,79
USC00041253,"CACHUMA LAKE, CA US",1959-07-12,,,0,0,0,106,60,71
USC00041253,"CACHUMA LAKE, CA US",1959-07-13,,,0,0,0,97,52,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-14,,,0,0,0,82,55,56
USC00041253,"CACHUMA LAKE, CA US",1959-07-15,,,0,0,0,90,49,55
USC00041253,"CACHUMA LAKE, CA US",1959-07-16,,,0,0,0,92,52,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-17,,,0,0,0,93,53,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-18,,,0,0,0,95,53,62
USC00041253,"CACHUMA LAKE, CA US",1959-07-19,,,0,0,0,89,53,62
USC00041253,"CACHUMA LAKE, CA US",1959-07-20,,,0,0,0,93,52,60
USC00041253,"CACHUMA LAKE, CA US",1959-07-21,,,0,0,0,90,53,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-22,,,0,0,0,92,52,52
USC00041253,"CACHUMA LAKE, CA US",1959-07-23,,,0,0,0,93,53,62
USC00041253,"CACHUMA LAKE, CA US",1959-07-24,,,0,0,0,99,54,71
USC00041253,"CACHUMA LAKE, CA US",1959-07-25,,,0,0,0,106,56,71
USC00041253,"CACHUMA LAKE, CA US",1959-07-26,,,0,0,0,105,52,61
USC00041253,"CACHUMA LAKE, CA US",1959-07-27,,,0,0,0,99,51,58
USC00041253,"CACHUMA LAKE, CA US",1959-07-28,,,0,0,0,94,55,56
USC00041253,"CACHUMA LAKE, CA US",1959-07-29,,,0,0,0,87,49,54
USC00041253,"CACHUMA LAKE, CA US",1959-07-30,,,0,0,0,89,48,59
USC00041253,"CACHUMA LAKE, CA US",1959-07-31,,,0,0,0,96,52,65
USC00041253,"CACHUMA LAKE, CA US",1959-08-01,,,0,0,0,98,52,63
USC00041253,"CACHUMA LAKE, CA US",1959-08-02,,,0,0,0,98,52,58
USC00041253,"CACHUMA LAKE, CA US",1959-08-03,,,0,0,0,96,50,55
USC00041253,"CACHUMA LAKE, CA US",1959-08-04,,,0,0,0,90,50,54
USC00041253,"CACHUMA LAKE, CA US",1959-08-05,,,0,0,0,85,52,56
USC00041253,"CACHUMA LAKE, CA US",1959-08-06,,,0,0,0,85,50,57
USC00041253,"CACHUMA LAKE, CA US",1959-08-07,,,0,0,0,95,54,66
USC00041253,"CACHUMA LAKE, CA US",1959-08-08,,,0,0,0,101,55,65
USC00041253,"CACHUMA LAKE, CA US",1959-08-09,,,0,0,0,97,55,62
USC00041253,"CACHUMA LAKE, CA US",1959-08-10,,,0,0,0,97,52,62
USC00041253,"CACHUMA LAKE, CA US",1959-08-11,,,0,0,0,96,50,65
USC00041253,"CACHUMA LAKE, CA US",1959-08-12,,,0,0,0,98,55,69
USC00041253,"CACHUMA LAKE, CA US",1959-08-13,,,0,0,0,97,56,63
USC00041253,"CACHUMA LAKE, CA US",1959-08-14,,,0,0,0,93,52,58
USC00041253,"CACHUMA LAKE, CA US",1959-08-15,,,0,0,0,85,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-08-16,,,0,0,0,87,50,61
USC00041253,"CACHUMA LAKE, CA US",1959-08-17,,,0,0,0,88,52,59
USC00041253,"CACHUMA LAKE, CA US",1959-08-18,,,0,0,0,83,53,61
USC00041253,"CACHUMA LAKE, CA US",1959-08-19,,,0,0,0,74,55,57
USC00041253,"CACHUMA LAKE, CA US",1959-08-20,,,0,0,0,75,50,59
USC00041253,"CACHUMA LAKE, CA US",1959-08-21,,,0,0,0,79,44,60
USC00041253,"CACHUMA LAKE, CA US",1959-08-22,,,0,0,0,89,49,68
USC00041253,"CACHUMA LAKE, CA US",1959-08-23,,,0,0,0,99,62,70
USC00041253,"CACHUMA LAKE, CA US",1959-08-24,,,0,0,0,96,58,74
USC00041253,"CACHUMA LAKE, CA US",1959-08-25,,,0,0,0,92,56,61
USC00041253,"CACHUMA LAKE, CA US",1959-08-26,,,0,0,0,86,55,59
USC00041253,"CACHUMA LAKE, CA US",1959-08-27,,,0,0,0,83,54,56
USC00041253,"CACHUMA LAKE, CA US",1959-08-28,,,0,0,0,83,50,59
USC00041253,"CACHUMA LAKE, CA US",1959-08-29,,,0,0,0,84,53,58
USC00041253,"CACHUMA LAKE, CA US",1959-08-30,,,0,0,0,88,46,54
USC00041253,"CACHUMA LAKE, CA US",1959-08-31,,,0,0,0,96,45,60
USC00041253,"CACHUMA LAKE, CA US",1959-09-01,,,0,0,0,99,48,61
USC00041253,"CACHUMA LAKE, CA US",1959-09-02,,,0,0,0,91,52,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-03,,,0,0,0,84,49,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-04,,,0,0,0,81,48,59
USC00041253,"CACHUMA LAKE, CA US",1959-09-05,,,0,0,0,93,44,50
USC00041253,"CACHUMA LAKE, CA US",1959-09-06,,,0,0,0,90,50,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-07,,,0,0,0,89,51,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-08,,,0,0,0,90,51,54
USC00041253,"CACHUMA LAKE, CA US",1959-09-09,,,0,0,0,90,53,58
USC00041253,"CACHUMA LAKE, CA US",1959-09-10,,,0,0,0,94,54,60
USC00041253,"CACHUMA LAKE, CA US",1959-09-11,,,0,0,0,93,53,67
USC00041253,"CACHUMA LAKE, CA US",1959-09-12,,,0,0,0,97,59,69
USC00041253,"CACHUMA LAKE, CA US",1959-09-13,,,0,0,0,97,54,64
USC00041253,"CACHUMA LAKE, CA US",1959-09-14,,,0,0,0,85,48,56
USC00041253,"CACHUMA LAKE, CA US",1959-09-15,,,0,0,0,78,46,57
USC00041253,"CACHUMA LAKE, CA US",1959-09-16,,,0,0,0,81,48,56
USC00041253,"CACHUMA LAKE, CA US",1959-09-17,,,0,0,0,74,47,66
USC00041253,"CACHUMA LAKE, CA US",1959-09-18,,,0,0,0,75,57,65
USC00041253,"CACHUMA LAKE, CA US",1959-09-19,,,0.07,0,0,79,60,63
USC00041253,"CACHUMA LAKE, CA US",1959-09-20,,,0,0,0,80,56,57
USC00041253,"CACHUMA LAKE, CA US",1959-09-21,,,0,0,0,77,48,57
USC00041253,"CACHUMA LAKE, CA US",1959-09-22,,,0,0,0,81,46,56
USC00041253,"CACHUMA LAKE, CA US",1959-09-23,,,0,0,0,80,48,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-24,,,0,0,0,78,48,55
USC00041253,"CACHUMA LAKE, CA US",1959-09-25,,,0,0,0,88,46,51
USC00041253,"CACHUMA LAKE, CA US",1959-09-26,,,0,0,0,85,49,56
USC00041253,"CACHUMA LAKE, CA US",1959-09-27,,,0,0,0,89,53,61
USC00041253,"CACHUMA LAKE, CA US",1959-09-28,,,0,0,0,81,47,64
USC00041253,"CACHUMA LAKE, CA US",1959-09-29,,,0,0,0,81,47,61
USC00041253,"CACHUMA LAKE, CA US",1959-09-30,,,0,0,0,80,47,58
USC00041253,"CACHUMA LAKE, CA US",1959-10-01,,,0,0,0,76,45,59
USC00041253,"CACHUMA LAKE, CA US",1959-10-02,,,0,0,0,79,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-10-03,,,0,0,0,84,45,59
USC00041253,"CACHUMA LAKE, CA US",1959-10-04,,,0,0,0,88,44,65
USC00041253,"CACHUMA LAKE, CA US",1959-10-05,,,0,0,0,90,44,64
USC00041253,"CACHUMA LAKE, CA US",1959-10-06,,,0,0,0,85,43,56
USC00041253,"CACHUMA LAKE, CA US",1959-10-07,,,0,0,0,78,47,58
USC00041253,"CACHUMA LAKE, CA US",1959-10-08,,,0,0,0,85,46,61
USC00041253,"CACHUMA LAKE, CA US",1959-10-09,,,0,0,0,85,54,58
USC00041253,"CACHUMA LAKE, CA US",1959-10-10,,,0,0,0,91,54,66
USC00041253,"CACHUMA LAKE, CA US",1959-10-11,,,0,0,0,93,56,69
USC00041253,"CACHUMA LAKE, CA US",1959-10-12,,,0,0,0,90,51,67
USC00041253,"CACHUMA LAKE, CA US",1959-10-13,,,0,0,0,96,50,65
USC00041253,"CACHUMA LAKE, CA US",1959-10-14,,,0,0,0,97,58,73
USC00041253,"CACHUMA LAKE, CA US",1959-10-15,,,0,0,0,98,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-10-16,,,0,0,0,99,48,70
USC00041253,"CACHUMA LAKE, CA US",1959-10-17,,,0,0,0,99,51,61
USC00041253,"CACHUMA LAKE, CA US",1959-10-18,,,0,0,0,93,48,54
USC00041253,"CACHUMA LAKE, CA US",1959-10-19,,,0,0,0,82,51,58
USC00041253,"CACHUMA LAKE, CA US",1959-10-20,,,0,0,0,78,44,52
USC00041253,"CACHUMA LAKE, CA US",1959-10-21,,,0,0,0,81,42,55
USC00041253,"CACHUMA LAKE, CA US",1959-10-22,,,0,0,0,82,52,68
USC00041253,"CACHUMA LAKE, CA US",1959-10-23,,,0,0,0,96,62,79
USC00041253,"CACHUMA LAKE, CA US",1959-10-24,,,0,0,0,102,57,69
USC00041253,"CACHUMA LAKE, CA US",1959-10-25,,,0,0,0,97,55,59
USC00041253,"CACHUMA LAKE, CA US",1959-10-26,,,0,0,0,80,56,62
USC00041253,"CACHUMA LAKE, CA US",1959-10-27,,,0,0,0,76,55,60
USC00041253,"CACHUMA LAKE, CA US",1959-10-28,,,0,0,0,73,43,58
USC00041253,"CACHUMA LAKE, CA US",1959-10-29,,,0,0,0,80,45,59
USC00041253,"CACHUMA LAKE, CA US",1959-10-30,,,0,0,0,78,42,59
USC00041253,"CACHUMA LAKE, CA US",1959-10-31,,,0,0,0,73,43,61
USC00041253,"CACHUMA LAKE, CA US",1959-11-01,,,0,0,0,79,45,56
USC00041253,"CACHUMA LAKE, CA US",1959-11-02,,,0,0,0,77,39,54
USC00041253,"CACHUMA LAKE, CA US",1959-11-03,,,0,0,0,71,44,53
USC00041253,"CACHUMA LAKE, CA US",1959-11-04,,,0,0,0,68,38,52
USC00041253,"CACHUMA LAKE, CA US",1959-11-05,,,0,0,0,72,42,54
USC00041253,"CACHUMA LAKE, CA US",1959-11-06,,,0,0,0,82,42,61
USC00041253,"CACHUMA LAKE, CA US",1959-11-07,,,0,0,0,87,48,65
USC00041253,"CACHUMA LAKE, CA US",1959-11-08,,,0,0,0,88,49,66
USC00041253,"CACHUMA LAKE, CA US",1959-11-09,,,0,0,0,91,48,61
USC00041253,"CACHUMA LAKE, CA US",1959-11-10,,,0,0,0,89,52,66
USC00041253,"CACHUMA LAKE, CA US",1959-11-11,,,0,0,0,87,49,58
USC00041253,"CACHUMA LAKE, CA US",1959-11-12,,,0,0,0,84,36,48
USC00041253,"CACHUMA LAKE, CA US",1959-11-13,,,0,0,0,76,42,49
USC00041253,"CACHUMA LAKE, CA US",1959-11-14,,,0,0,0,70,34,40
USC00041253,"CACHUMA LAKE, CA US",1959-11-15,,,0,0,0,69,39,54
USC00041253,"CACHUMA LAKE, CA US",1959-11-16,,,0,0,0,66,41,57
USC00041253,"CACHUMA LAKE, CA US",1959-11-17,,,0,0,0,70,38,53
USC00041253,"CACHUMA LAKE, CA US",1959-11-18,,,0,0,0,79,42,52
USC00041253,"CACHUMA LAKE, CA US",1959-11-19,,,0,0,0,77,46,53
USC00041253,"CACHUMA LAKE, CA US",1959-11-20,,,0,0,0,73,37,53
USC00041253,"CACHUMA LAKE, CA US",1959-11-21,,,0,0,0,81,42,52
USC00041253,"CACHUMA LAKE, CA US",1959-11-22,,,0,0,0,82,43,55
USC00041253,"CACHUMA LAKE, CA US",1959-11-23,,,0,0,0,82,48,61
USC00041253,"CACHUMA LAKE, CA US",1959-11-24,,,0,0,0,87,47,63
USC00041253,"CACHUMA LAKE, CA US",1959-11-25,,,0,0,0,90,44,61
USC00041253,"CACHUMA LAKE, CA US",1959-11-26,,,0,0,0,87,44,58
USC00041253,"CACHUMA LAKE, CA US",1959-11-27,,,0,0,0,88,44,63
USC00041253,"CACHUMA LAKE, CA US",1959-11-28,,,0,0,0,84,40,53
USC00041253,"CACHUMA LAKE, CA US",1959-11-29,,,0,0,0,80,38,46
USC00041253,"CACHUMA LAKE, CA US",1959-11-30,,,0,0,0,86,44,59
USC00041253,"CACHUMA LAKE, CA US",1959-12-01,,,0,0,0,87,49,60
USC00041253,"CACHUMA LAKE, CA US",1959-12-02,,,0,0,0,88,52,60
USC00041253,"CACHUMA LAKE, CA US",1959-12-03,,,0,0,0,87,40,57
USC00041253,"CACHUMA LAKE, CA US",1959-12-04,,,0,0,0,80,38,53
USC00041253,"CACHUMA LAKE, CA US",1959-12-05,,,0,0,0,78,40,53
USC00041253,"CACHUMA LAKE, CA US",1959-12-06,,,0,0,0,82,41,53
USC00041253,"CACHUMA LAKE, CA US",1959-12-07,,,0,0,0,80,42,55
USC00041253,"CACHUMA LAKE, CA US",1959-12-08,,,0,0,0,77,44,53
USC00041253,"CACHUMA LAKE, CA US",1959-12-09,,,0,0,0,72,42,57
USC00041253,"CACHUMA LAKE, CA US",1959-12-10,,,0,0,0,71,42,50
USC00041253,"CACHUMA LAKE, CA US",1959-12-11,,,0,0,0,70,34,46
USC00041253,"CACHUMA LAKE, CA US",1959-12-12,,,0,0,0,75,36,48
USC00041253,"CACHUMA LAKE, CA US",1959-12-13,,,0,0,0,78,36,47
USC00041253,"CACHUMA LAKE, CA US",1959-12-14,,,0,0,0,58,36,44
USC00041253,"CACHUMA LAKE, CA US",1959-12-15,,,0,0,0,66,30,45
USC00041253,"CACHUMA LAKE, CA US",1959-12-16,,,0,0,0,76,39,59
USC00041253,"CACHUMA LAKE, CA US",1959-12-17,,,0,0,0,76,38,48
USC00041253,"CACHUMA LAKE, CA US",1959-12-18,,,0,0,0,68,42,46
USC00041253,"CACHUMA LAKE, CA US",1959-12-19,,,0,0,0,64,40,47
USC00041253,"CACHUMA LAKE, CA US",1959-12-20,,,0,0,0,76,43,51
USC00041253,"CACHUMA LAKE, CA US",1959-12-21,,,0.11,0,0,69,49,52
USC00041253,"CACHUMA LAKE, CA US",1959-12-22,,,0,0,0,65,45,50
USC00041253,"CACHUMA LAKE, CA US",1959-12-23,,,0,0,0,58,48,57
USC00041253,"CACHUMA LAKE, CA US",1959-12-24,,,0.72,0,0,65,52,53
USC00041253,"CACHUMA LAKE, CA US",1959-12-25,,,0.85,0,0,58,47,49
USC00041253,"CACHUMA LAKE, CA US",1959-12-26,,,0,0,0,56,32,41
USC00041253,"CACHUMA LAKE, CA US",1959-12-27,,,0,0,0,62,37,45
USC00041253,"CACHUMA LAKE, CA US",1959-12-28,,,0,0,0,65,37,47
USC00041253,"CACHUMA LAKE, CA US",1959-12-29,,,0,0,0,67,37,45
USC00041253,"CACHUMA LAKE, CA US",1959-12-30,,,0,0,0,63,29,39
USC00041253,"CACHUMA LAKE, CA US",1959-12-31,,,0,0,0,59,32,39
USC00041253,"CACHUMA LAKE, CA US",1960-01-01,,,0,0,0,49,26,30
USC00041253,"CACHUMA LAKE, CA US",1960-01-02,,,0,0,0,51,25,35
USC00041253,"CACHUMA LAKE, CA US",1960-01-03,,,0,0,0,55,29,38
USC00041253,"CACHUMA LAKE, CA US",1960-01-04,,,0,0,0,55,23,34
USC00041253,"CACHUMA LAKE, CA US",1960-01-05,,,0,0,0,58,23,36
USC00041253,"CACHUMA LAKE, CA US",1960-01-06,,,0,0,0,65,32,40
USC00041253,"CACHUMA LAKE, CA US",1960-01-07,,,0,0,0,65,32,42
USC00041253,"CACHUMA LAKE, CA US",1960-01-08,,,0,0,0,61,34,42
USC00041253,"CACHUMA LAKE, CA US",1960-01-09,,,0,0,0,56,41,52
USC00041253,"CACHUMA LAKE, CA US",1960-01-10,,,2.38,0,0,55,46,49
USC00041253,"CACHUMA LAKE, CA US",1960-01-11,,,0.33,0,0,55,39,42
USC00041253,"CACHUMA LAKE, CA US",1960-01-12,,,0.58,0,0,55,37,40
USC00041253,"CACHUMA LAKE, CA US",1960-01-13,,,0,0,0,52,30,36
USC00041253,"CACHUMA LAKE, CA US",1960-01-14,,,0.28,0,0,53,33,41
USC00041253,"CACHUMA LAKE, CA US",1960-01-15,,,0.25,0,0,53,33,37
USC00041253,"CACHUMA LAKE, CA US",1960-01-16,,,0,0,0,53,32,39
USC00041253,"CACHUMA LAKE, CA US",1960-01-17,,,0,0,0,55,28,34
USC00041253,"CACHUMA LAKE, CA US",1960-01-18,,,0,0,0,60,33,40
